RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DAG-001-E0030,PKG-02,DEL-02-02,Unit system and dimensional-analysis core contract,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-02-02 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0031,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-01,DEL-00-01,Architecture decision record baseline,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline,DEL-02-03 requires SCA-001 architecture basis AB-00-01 from DEL-00-01 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-01; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0032,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-02,DEL-00-02,Repository and module boundary architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-02_Repository and module boundary architecture,DEL-02-03 requires SCA-001 architecture basis AB-00-02 from DEL-00-02 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-02; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0033,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-03,DEL-00-03,Application service command-query-job model,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-03_Application service command-query-job model,DEL-02-03 requires SCA-001 architecture basis AB-00-03 from DEL-00-03 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-03; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0034,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-04,DEL-00-04,Persistence and schema versioning architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-04_Persistence and schema versioning architecture,DEL-02-03 requires SCA-001 architecture basis AB-00-04 from DEL-00-04 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-04; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0035,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract",DEL-02-03 requires SCA-001 architecture basis AB-00-06 from DEL-00-06 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-06; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0036,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,DEL-02-03 requires SCA-001 architecture basis AB-00-07 from DEL-00-07 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-07; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0037,PKG-02,DEL-02-03,Code-neutral analysis boundary model,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-02-03 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0038,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-01,DEL-00-01,Architecture decision record baseline,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline,DEL-02-04 requires SCA-001 architecture basis AB-00-01 from DEL-00-01 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-01; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0039,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-02,DEL-00-02,Repository and module boundary architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-02_Repository and module boundary architecture,DEL-02-04 requires SCA-001 architecture basis AB-00-02 from DEL-00-02 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-02; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0040,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-03,DEL-00-03,Application service command-query-job model,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-03_Application service command-query-job model,DEL-02-04 requires SCA-001 architecture basis AB-00-03 from DEL-00-03 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-03; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0041,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-04,DEL-00-04,Persistence and schema versioning architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-04_Persistence and schema versioning architecture,DEL-02-04 requires SCA-001 architecture basis AB-00-04 from DEL-00-04 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-04; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0042,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract",DEL-02-04 requires SCA-001 architecture basis AB-00-06 from DEL-00-06 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-06; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0043,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,DEL-02-04 requires SCA-001 architecture basis AB-00-07 from DEL-00-07 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-07; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0044,PKG-02,DEL-02-04,Plugin and extension domain contracts,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-02-04 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-04_Plugin and extension domain contracts/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0045,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-01,DEL-00-01,Architecture decision record baseline,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline,DEL-02-05 requires SCA-001 architecture basis AB-00-01 from DEL-00-01 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-01; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0046,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-02,DEL-00-02,Repository and module boundary architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-02_Repository and module boundary architecture,DEL-02-05 requires SCA-001 architecture basis AB-00-02 from DEL-00-02 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-02; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0047,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-03,DEL-00-03,Application service command-query-job model,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-03_Application service command-query-job model,DEL-02-05 requires SCA-001 architecture basis AB-00-03 from DEL-00-03 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-03; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0048,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-04,DEL-00-04,Persistence and schema versioning architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-04_Persistence and schema versioning architecture,DEL-02-05 requires SCA-001 architecture basis AB-00-04 from DEL-00-04 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-04; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0049,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract",DEL-02-05 requires SCA-001 architecture basis AB-00-06 from DEL-00-06 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-06; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0050,PKG-02,DEL-02-05,Project persistence and round-trip serialization,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,DEL-02-05 requires SCA-001 architecture basis AB-00-07 from DEL-00-07 before sealed product-development execution.,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-07; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
